company_id,country,industry,date,esg_rating
IID000000002186438,Sweden,"Technology Hardware, Storage & Peripherals",Aug-17,AA
IID000000002186438,Sweden,"Technology Hardware, Storage & Peripherals",Sep-18,A
IID000000002186438,Sweden,"Technology Hardware, Storage & Peripherals",Jul-19,A
IID000000002186444,Spain,Telecommunication Services,Feb-16,A
IID000000002186444,Spain,Telecommunication Services,Feb-17,AA
IID000000002186444,Spain,Telecommunication Services,Feb-18,AA
IID000000002186444,Spain,Telecommunication Services,Feb-19,A
IID000000002186444,Spain,Telecommunication Services,Feb-20,A
IID000000002186464,France,Professional Services,Aug-15,AA
IID000000002186464,France,Professional Services,Aug-16,AA
IID000000002186464,France,Professional Services,Aug-17,AA
IID000000002186464,France,Professional Services,Aug-18,AAA
IID000000002186464,France,Professional Services,May-19,AAA
IID000000002186484,Sweden,Telecommunication Services,Feb-17,AAA
IID000000002186484,Sweden,Telecommunication Services,Apr-17,AAA
IID000000002186484,Sweden,Telecommunication Services,Feb-18,AAA
IID000000002186484,Sweden,Telecommunication Services,Mar-19,AAA
IID000000002186484,Sweden,Telecommunication Services,Feb-20,AAA
IID000000002186512,Switzerland,Software & Services,Mar-15,BB
IID000000002186512,Switzerland,Software & Services,Mar-16,BB
IID000000002186512,Switzerland,Software & Services,Feb-17,BBB
IID000000002186512,Switzerland,Software & Services,Feb-18,BBB
IID000000002186512,Switzerland,Software & Services,Jun-19,A
IID000000002186840,Germany,Steel,Nov-16,BBB
IID000000002186840,Germany,Steel,Nov-17,A
IID000000002186840,Germany,Steel,Dec-18,A
IID000000002186840,Germany,Steel,Apr-19,A
IID000000002186840,Germany,Steel,Feb-20,A
IID000000002187773,Finland,Paper & Forest Products,Jul-15,A
IID000000002187773,Finland,Paper & Forest Products,Jul-16,AA
IID000000002187773,Finland,Paper & Forest Products,Jul-17,AA
IID000000002187773,Finland,Paper & Forest Products,Jun-18,AAA
IID000000002187773,Finland,Paper & Forest Products,Jun-19,AAA
IID000000002187964,Netherlands,Household & Personal Products,Jul-16,A
IID000000002187964,Netherlands,Household & Personal Products,Apr-17,A
IID000000002187964,Netherlands,Household & Personal Products,Jul-17,A
IID000000002187964,Netherlands,Household & Personal Products,Jul-18,A
IID000000002187964,Netherlands,Household & Personal Products,Sep-19,A
IID000000002188105,Germany,Telecommunication Services,May-15,B
IID000000002188105,Germany,Telecommunication Services,May-16,B
IID000000002188105,Germany,Telecommunication Services,May-17,B
IID000000002188105,Germany,Telecommunication Services,Feb-18,B
IID000000002188105,Germany,Telecommunication Services,Sep-19,B
IID000000002188739,Denmark,Electrical Equipment,Mar-16,AA
IID000000002188739,Denmark,Electrical Equipment,Apr-17,AAA
IID000000002188739,Denmark,Electrical Equipment,Apr-18,AAA
IID000000002188739,Denmark,Electrical Equipment,Aug-19,AAA
IID000000002188739,Denmark,Electrical Equipment,Feb-20,AAA
IID000000002189051,United Kingdom,Telecommunication Services,Mar-15,AAA
IID000000002189051,United Kingdom,Telecommunication Services,Mar-16,AAA
IID000000002189051,United Kingdom,Telecommunication Services,Mar-17,AAA
IID000000002189051,United Kingdom,Telecommunication Services,Apr-18,AA
IID000000002189051,United Kingdom,Telecommunication Services,Sep-19,AA
IID000000002189667,Germany,Software & Services,Feb-15,BB
IID000000002189667,Germany,Software & Services,Feb-16,BB
IID000000002189667,Germany,Software & Services,Jan-17,BB
IID000000002189667,Germany,Software & Services,Jan-18,BBB
IID000000002189667,Germany,Software & Services,Mar-19,BBB
IID000000002199527,United Kingdom,Real Estate Development & Diversified Activities,Mar-16,AAA
IID000000002199527,United Kingdom,Real Estate Development & Diversified Activities,Mar-17,AAA
IID000000002199527,United Kingdom,Real Estate Development & Diversified Activities,Oct-17,AAA
IID000000002199527,United Kingdom,Real Estate Development & Diversified Activities,Oct-18,AAA
IID000000002199527,United Kingdom,Real Estate Development & Diversified Activities,Nov-19,AAA
IID000000002201191,Ireland,Construction Materials,May-15,BBB
IID000000002201191,Ireland,Construction Materials,Jun-16,BB
IID000000002201191,Ireland,Construction Materials,May-17,BBB
IID000000002201191,Ireland,Construction Materials,May-18,BBB
IID000000002201191,Ireland,Construction Materials,Nov-19,BBB
IID000000002203350,Russia,Retail - Food & Staples,Jul-18,B
IID000000002203350,Russia,Retail - Food & Staples,Aug-19,B
IID000000002226401,Denmark,Utilities,Dec-15,A
IID000000002226401,Denmark,Utilities,Jun-16,AA
IID000000002226401,Denmark,Utilities,Jul-17,AAA
IID000000002226401,Denmark,Utilities,Jul-18,AAA
IID000000002226401,Denmark,Utilities,Jul-19,AAA
IID000000002232880,Italy,Life & Health Insurance,Jul-16,BB
IID000000002232880,Italy,Life & Health Insurance,Apr-17,BB
IID000000002232880,Italy,Life & Health Insurance,Apr-18,BB
IID000000002232880,Italy,Life & Health Insurance,Nov-19,BBB
IID000000002236453,Germany,Construction & Farm Machinery & Heavy Trucks,Apr-19,A
IID000000002257126,Denmark,Commercial Services & Supplies,Mar-16,AA
IID000000002257126,Denmark,Commercial Services & Supplies,Feb-17,AA
IID000000002257126,Denmark,Commercial Services & Supplies,Apr-17,AA
IID000000002257126,Denmark,Commercial Services & Supplies,Apr-18,AA
IID000000002257126,Denmark,Commercial Services & Supplies,Jul-19,AA
IID000000002278131,Germany,Specialty Chemicals,Jan-15,A
IID000000002278131,Germany,Specialty Chemicals,Feb-16,A
IID000000002278131,Germany,Specialty Chemicals,Feb-17,A
IID000000002278131,Germany,Specialty Chemicals,Apr-18,A
IID000000002278131,Germany,Specialty Chemicals,Jul-19,A
IID000000002278140,Norway,Oil & Gas Exploration & Production,Jul-15,BBB
IID000000002278140,Norway,Oil & Gas Exploration & Production,Jun-16,BBB
IID000000002278140,Norway,Oil & Gas Exploration & Production,Jun-17,A
IID000000002278140,Norway,Oil & Gas Exploration & Production,Jun-18,A
IID000000002278140,Norway,Oil & Gas Exploration & Production,Jul-19,A
IID000000002390745,United Kingdom,Household & Personal Products,Jul-15,A
IID000000002390745,United Kingdom,Household & Personal Products,May-16,A
IID000000002390745,United Kingdom,Household & Personal Products,Aug-17,A
IID000000002390745,United Kingdom,Household & Personal Products,Jul-18,A
IID000000002390745,United Kingdom,Household & Personal Products,Aug-19,A
IID000000002416719,Denmark,"Textiles, Apparel & Luxury Goods",Sep-15,AA
IID000000002416719,Denmark,"Textiles, Apparel & Luxury Goods",Sep-16,AAA
IID000000002416719,Denmark,"Textiles, Apparel & Luxury Goods",Aug-17,AAA
IID000000002416719,Denmark,"Textiles, Apparel & Luxury Goods",Aug-18,AAA
IID000000002416719,Denmark,"Textiles, Apparel & Luxury Goods",Jun-19,AAA
IID000000002432356,Netherlands,Semiconductors & Semiconductor Equipment,Jan-16,BBB
IID000000002432356,Netherlands,Semiconductors & Semiconductor Equipment,Jan-17,BB
IID000000002432356,Netherlands,Semiconductors & Semiconductor Equipment,Jan-18,BB
IID000000002432356,Netherlands,Semiconductors & Semiconductor Equipment,Mar-19,BB
IID000000002432356,Netherlands,Semiconductors & Semiconductor Equipment,Feb-20,BB
IID000000002576329,Denmark,Specialty Chemicals,Jan-16,AA
IID000000002576329,Denmark,Specialty Chemicals,Feb-17,AA
IID000000002576329,Denmark,Specialty Chemicals,Feb-18,AA
IID000000002576329,Denmark,Specialty Chemicals,Mar-19,AA
IID000000002576329,Denmark,Specialty Chemicals,Feb-20,AA
IID000000002591911,Spain,Software & Services,May-15,AA
IID000000002591911,Spain,Software & Services,May-16,AA
IID000000002591911,Spain,Software & Services,May-17,AA
IID000000002591911,Spain,Software & Services,Jun-18,AA
IID000000002591911,Spain,Software & Services,Aug-19,AA
IID000000002596635,United Kingdom,Retail - Consumer Discretionary,Jun-15,BBB
IID000000002596635,United Kingdom,Retail - Consumer Discretionary,May-16,BBB
IID000000002596635,United Kingdom,Retail - Consumer Discretionary,May-17,BBB
IID000000002596635,United Kingdom,Retail - Consumer Discretionary,Jun-18,A
IID000000002596635,United Kingdom,Retail - Consumer Discretionary,Aug-19,A
IID000000002598678,Spain,Construction & Engineering,Apr-15,AAA
IID000000002598678,Spain,Construction & Engineering,Apr-16,AAA
IID000000002598678,Spain,Construction & Engineering,Jul-17,AAA
IID000000002598678,Spain,Construction & Engineering,Aug-18,AAA
IID000000002598678,Spain,Construction & Engineering,Aug-19,AA
IID000000002609331,Isle of Man,Casinos & Gaming,Jul-16,BBB
IID000000002609331,Isle of Man,Casinos & Gaming,Jul-17,BBB
IID000000002609331,Isle of Man,Casinos & Gaming,Jul-18,BBB
IID000000002609331,Isle of Man,Casinos & Gaming,Feb-19,BBB
IID000000002609331,Isle of Man,Casinos & Gaming,Nov-19,BBB
IID000000002619434,Switzerland,Metals and Mining - Non-Precious Metals,Nov-15,BB
IID000000002619434,Switzerland,Metals and Mining - Non-Precious Metals,Nov-16,BB
IID000000002619434,Switzerland,Metals and Mining - Non-Precious Metals,Dec-17,BB
IID000000002619434,Switzerland,Metals and Mining - Non-Precious Metals,Nov-18,BB
IID000000002619434,Switzerland,Metals and Mining - Non-Precious Metals,Jun-19,BB
IID000000002630755,Italy,"Textiles, Apparel & Luxury Goods",Aug-15,BB
IID000000002630755,Italy,"Textiles, Apparel & Luxury Goods",Aug-16,BBB
IID000000002630755,Italy,"Textiles, Apparel & Luxury Goods",Aug-17,BBB
IID000000002630755,Italy,"Textiles, Apparel & Luxury Goods",Sep-18,BBB
IID000000002630755,Italy,"Textiles, Apparel & Luxury Goods",Oct-19,BBB
IID000000002631142,Cyprus,Metals and Mining - Precious Metals,Jul-15,BBB
IID000000002631142,Cyprus,Metals and Mining - Precious Metals,Mar-16,BBB
IID000000002631142,Cyprus,Metals and Mining - Precious Metals,Mar-17,BBB
IID000000002631142,Cyprus,Metals and Mining - Precious Metals,Mar-18,BBB
IID000000002631142,Cyprus,Metals and Mining - Precious Metals,Aug-19,A
IID000000002631628,Russia,Steel,Nov-15,CCC
IID000000002631628,Russia,Steel,Nov-16,CCC
IID000000002631628,Russia,Steel,Nov-17,CCC
IID000000002631628,Russia,Steel,Nov-18,CCC
IID000000002631628,Russia,Steel,Sep-19,B
IID000000002632309,Ireland,Pharmaceuticals,Jun-15,BBB
IID000000002632309,Ireland,Pharmaceuticals,Jun-16,BBB
IID000000002632309,Ireland,Pharmaceuticals,Jun-17,A
IID000000002632309,Ireland,Pharmaceuticals,Jun-18,A
IID000000002632309,Ireland,Pharmaceuticals,Jun-19,A
IID000000002643578,United Kingdom,Health Care Providers & Services,Jun-15,A
IID000000002643578,United Kingdom,Health Care Providers & Services,Apr-16,A
IID000000002643578,United Kingdom,Health Care Providers & Services,Apr-17,A
IID000000002643578,United Kingdom,Health Care Providers & Services,Mar-18,A
IID000000002643578,United Kingdom,Health Care Providers & Services,Jul-19,A
IID000000002654293,Germany,Telecommunication Services,Feb-16,AA
IID000000002654293,Germany,Telecommunication Services,Feb-17,AA
IID000000002654293,Germany,Telecommunication Services,Feb-18,AA
IID000000002654293,Germany,Telecommunication Services,Mar-19,AA
IID000000002654293,Germany,Telecommunication Services,Feb-20,AA
IID000000002659917,United Kingdom,Media & Entertainment,Mar-15,AAA
IID000000002659917,United Kingdom,Media & Entertainment,Feb-16,AAA
IID000000002659917,United Kingdom,Media & Entertainment,Mar-17,AAA
IID000000002659917,United Kingdom,Media & Entertainment,Apr-18,AAA
IID000000002659917,United Kingdom,Media & Entertainment,Jul-19,AAA
IID000000002669433,United Kingdom,Media & Entertainment,Apr-16,A
IID000000002669433,United Kingdom,Media & Entertainment,Oct-16,A
IID000000002669433,United Kingdom,Media & Entertainment,May-17,A
IID000000002669433,United Kingdom,Media & Entertainment,Jun-18,A
IID000000002669433,United Kingdom,Media & Entertainment,Oct-19,BBB
IID000000002670264,Germany,Real Estate Management & Services,Feb-15,BBB
IID000000002670264,Germany,Real Estate Management & Services,Feb-16,BBB
IID000000002670264,Germany,Real Estate Management & Services,Apr-17,BBB
IID000000002670264,Germany,Real Estate Management & Services,May-18,BBB
IID000000002670264,Germany,Real Estate Management & Services,Jul-19,A
IID000000002670343,Germany,Construction & Farm Machinery & Heavy Trucks,Aug-15,A
IID000000002670343,Germany,Construction & Farm Machinery & Heavy Trucks,Apr-16,A
IID000000002670343,Germany,Construction & Farm Machinery & Heavy Trucks,Apr-17,A
IID000000002670343,Germany,Construction & Farm Machinery & Heavy Trucks,May-18,A
IID000000002670343,Germany,Construction & Farm Machinery & Heavy Trucks,Aug-19,A
IID000000002672787,Germany,Commodity Chemicals,Oct-15,B
IID000000002672787,Germany,Commodity Chemicals,Oct-16,BB
IID000000002672787,Germany,Commodity Chemicals,Oct-17,BB
IID000000002672787,Germany,Commodity Chemicals,Oct-18,BB
IID000000002672787,Germany,Commodity Chemicals,Jun-19,BB
IID000000002676654,United Kingdom,Diversified Financials,Feb-16,A
IID000000002676654,United Kingdom,Diversified Financials,Feb-17,A
IID000000002676654,United Kingdom,Diversified Financials,Feb-18,A
IID000000002676654,United Kingdom,Diversified Financials,Mar-19,AA
IID000000002676654,United Kingdom,Diversified Financials,Feb-20,AA
IID000000002676862,Ireland,Building Products,Jan-16,AA
IID000000002676862,Ireland,Building Products,Jan-17,AA
IID000000002676862,Ireland,Building Products,Jan-18,AA
IID000000002676862,Ireland,Building Products,Feb-19,AA
IID000000002676862,Ireland,Building Products,Feb-20,AA
IID000000002680214,Ireland,Pharmaceuticals,Sep-16,BB
IID000000002680214,Ireland,Pharmaceuticals,Jul-17,BB
IID000000002680214,Ireland,Pharmaceuticals,Aug-18,BBB
IID000000002680214,Ireland,Pharmaceuticals,Jun-19,BBB
IID000000002680214,Ireland,Pharmaceuticals,Feb-20,BBB
IID000000002702852,United Kingdom,Industrial Machinery,Jan-16,B
IID000000002702852,United Kingdom,Industrial Machinery,Feb-17,B
IID000000002702852,United Kingdom,Industrial Machinery,Feb-18,BB
IID000000002702852,United Kingdom,Industrial Machinery,Mar-19,BBB
IID000000002702852,United Kingdom,Industrial Machinery,Jan-20,BBB
IID000000002705885,Germany,Software & Services,May-15,AAA
IID000000002705885,Germany,Software & Services,May-16,AAA
IID000000002705885,Germany,Software & Services,May-17,AAA
IID000000002705885,Germany,Software & Services,Jun-18,AAA
IID000000002705885,Germany,Software & Services,Apr-19,AAA
IID000000002708013,Spain,Telecommunication Services,Apr-16,B
IID000000002708013,Spain,Telecommunication Services,Apr-17,B
IID000000002708013,Spain,Telecommunication Services,Mar-18,BB
IID000000002708013,Spain,Telecommunication Services,Apr-19,BB
IID000000002709795,Germany,Retail - Consumer Discretionary,Jan-16,BBB
IID000000002709795,Germany,Retail - Consumer Discretionary,Jan-17,BBB
IID000000002709795,Germany,Retail - Consumer Discretionary,Jan-18,A
IID000000002709795,Germany,Retail - Consumer Discretionary,Jun-19,A
IID000000002716127,United Kingdom,Media & Entertainment,Feb-16,AA
IID000000002716127,United Kingdom,Media & Entertainment,Mar-17,AA
IID000000002716127,United Kingdom,Media & Entertainment,Mar-18,AA
IID000000002716127,United Kingdom,Media & Entertainment,Sep-18,AA
IID000000002716127,United Kingdom,Media & Entertainment,Sep-19,AA
IID000000002717694,Ireland,Building Products,Feb-17,A
IID000000002717694,Ireland,Building Products,Feb-17,A
IID000000002717694,Ireland,Building Products,May-17,AA
IID000000002717694,Ireland,Building Products,Mar-18,AAA
IID000000002717694,Ireland,Building Products,Jun-19,AAA
IID000000002721268,Luxembourg,Health Care Equipment & Supplies,Nov-15,BB
IID000000002721268,Luxembourg,Health Care Equipment & Supplies,Sep-16,BB
IID000000002721268,Luxembourg,Health Care Equipment & Supplies,Sep-17,BB
IID000000002721268,Luxembourg,Health Care Equipment & Supplies,Sep-18,BB
IID000000002721268,Luxembourg,Health Care Equipment & Supplies,Aug-19,BB
IID000000002721923,Ireland,Health Care Equipment & Supplies,Dec-15,B
IID000000002721923,Ireland,Health Care Equipment & Supplies,Dec-16,B
IID000000002721923,Ireland,Health Care Equipment & Supplies,Dec-17,BB
IID000000002721923,Ireland,Health Care Equipment & Supplies,Dec-18,BB
IID000000002721923,Ireland,Health Care Equipment & Supplies,Mar-19,BB
IID000000002723000,Spain,Transportation Infrastructure,Jun-15,A
IID000000002723000,Spain,Transportation Infrastructure,Jun-16,A
IID000000002723000,Spain,Transportation Infrastructure,Jun-17,A
IID000000002723000,Spain,Transportation Infrastructure,Jun-18,A
IID000000002723000,Spain,Transportation Infrastructure,Oct-19,A
IID000000002727283,United Kingdom,Interactive Media & Services,Jan-16,BB
IID000000002727283,United Kingdom,Interactive Media & Services,Jan-17,BB
IID000000002727283,United Kingdom,Interactive Media & Services,Nov-17,BB
IID000000002727283,United Kingdom,Interactive Media & Services,Nov-18,BBB
IID000000002727283,United Kingdom,Interactive Media & Services,Oct-19,BBB
IID000000002740659,Netherlands,Media & Entertainment,Jun-15,B
IID000000002740659,Netherlands,Media & Entertainment,Apr-16,B
IID000000002740659,Netherlands,Media & Entertainment,Apr-17,B
IID000000002740659,Netherlands,Media & Entertainment,May-18,B
IID000000002740659,Netherlands,Media & Entertainment,Dec-19,BB
IID000000002742659,United States of America,Professional Services,Sep-16,B
IID000000002742659,United States of America,Professional Services,Mar-17,BB
IID000000002742659,United States of America,Professional Services,Apr-17,BB
IID000000002742659,United States of America,Professional Services,Apr-18,BBB
IID000000002742659,United States of America,Professional Services,Sep-19,A
IID000000002744093,Germany,Specialty Chemicals,Jul-16,BBB
IID000000002744093,Germany,Specialty Chemicals,Feb-17,BBB
IID000000002744093,Germany,Specialty Chemicals,Feb-18,A
IID000000002744093,Germany,Specialty Chemicals,Mar-19,A
IID000000002744093,Germany,Specialty Chemicals,Jan-20,A
IID000000002748542,United Kingdom,Electrical Equipment,Jan-15,BBB
IID000000002748542,United Kingdom,Electrical Equipment,Feb-16,BBB
IID000000002748542,United Kingdom,Electrical Equipment,Apr-17,BBB
IID000000002748542,United Kingdom,Electrical Equipment,Mar-18,BB
IID000000002748542,United Kingdom,Electrical Equipment,Jul-19,BB
IID000000002766031,United Kingdom,Beverages,Jun-15,AAA
IID000000002766031,United Kingdom,Beverages,Jun-16,AAA
IID000000002766031,United Kingdom,Beverages,Jun-17,AAA
IID000000002766031,United Kingdom,Beverages,Aug-18,AAA
IID000000002766031,United Kingdom,Beverages,Nov-19,AAA
IID000000002769077,Germany,Utilities,Apr-17,B
IID000000002769077,Germany,Utilities,Apr-18,B
IID000000002769077,Germany,Utilities,Jul-19,BB
IID000000002773073,Netherlands,Retail - Consumer Discretionary,Oct-17,B
IID000000002773073,Netherlands,Retail - Consumer Discretionary,Nov-18,BB
IID000000002773073,Netherlands,Retail - Consumer Discretionary,Nov-19,BB
IID000000002784170,Netherlands,Diversified Financials,Feb-15,AA
IID000000002784170,Netherlands,Diversified Financials,Feb-16,A
IID000000002784170,Netherlands,Diversified Financials,Feb-17,A
IID000000002784170,Netherlands,Diversified Financials,Feb-18,A
IID000000002784170,Netherlands,Diversified Financials,Jun-19,A
IID000000002795728,Sweden,Household & Personal Products,Jul-15,AAA
IID000000002795728,Sweden,Household & Personal Products,Jul-16,AAA
IID000000002795728,Sweden,Household & Personal Products,Sep-17,AAA
IID000000002795728,Sweden,Household & Personal Products,Sep-18,AAA
IID000000002795728,Sweden,Household & Personal Products,Oct-19,AAA
IID000000002796844,United Kingdom,Energy Equipment & Services,Nov-15,A
IID000000002796844,United Kingdom,Energy Equipment & Services,Nov-16,AA
IID000000002796844,United Kingdom,Energy Equipment & Services,Nov-17,AA
IID000000002796844,United Kingdom,Energy Equipment & Services,Dec-18,AA
IID000000002796844,United Kingdom,Energy Equipment & Services,Jul-19,AA
IID000000002812695,Germany,Retail - Food & Staples,Sep-15,AA
IID000000002812695,Germany,Retail - Food & Staples,Sep-16,AA
IID000000002812695,Germany,Retail - Food & Staples,Oct-17,AA
IID000000002812695,Germany,Retail - Food & Staples,Oct-18,AA
IID000000002812695,Germany,Retail - Food & Staples,Aug-19,AA
IID000000002816597,Germany,Real Estate Management & Services,Sep-15,A
IID000000002816597,Germany,Real Estate Management & Services,Sep-16,A
IID000000002816597,Germany,Real Estate Management & Services,Oct-17,AA
IID000000002816597,Germany,Real Estate Management & Services,Nov-18,AA
IID000000002816597,Germany,Real Estate Management & Services,Nov-19,AA
IID000000002820990,United Kingdom,Specialty Chemicals,Feb-15,BBB
IID000000002820990,United Kingdom,Specialty Chemicals,Feb-16,BBB
IID000000002820990,United Kingdom,Specialty Chemicals,Jun-17,BBB
IID000000002820990,United Kingdom,Specialty Chemicals,May-18,BBB
IID000000002820990,United Kingdom,Specialty Chemicals,Oct-19,BBB
IID000000002837879,United Kingdom,Electrical Equipment,Mar-15,BB
IID000000002837879,United Kingdom,Electrical Equipment,Mar-16,BBB
IID000000002837879,United Kingdom,Electrical Equipment,Apr-17,BBB
IID000000002837879,United Kingdom,Electrical Equipment,Apr-18,BBB
IID000000002837879,United Kingdom,Electrical Equipment,Sep-19,BB
IID000000002838085,Spain,Restaurants,Jan-20,BBB
IID000000002844479,Sweden,Construction & Farm Machinery & Heavy Trucks,Jul-18,BBB
IID000000002844479,Sweden,Construction & Farm Machinery & Heavy Trucks,May-19,A
IID000000002863229,Germany,Retail - Consumer Discretionary,Apr-18,BB
IID000000002863229,Germany,Retail - Consumer Discretionary,Aug-18,BB
IID000000002863229,Germany,Retail - Consumer Discretionary,Nov-19,A
IID000000002922669,Germany,Trading Companies & Distributors,May-15,AA
IID000000002922669,Germany,Trading Companies & Distributors,Jun-16,AA
IID000000002922669,Germany,Trading Companies & Distributors,Jun-17,AA
IID000000002922669,Germany,Trading Companies & Distributors,Jun-18,AA
IID000000002922669,Germany,Trading Companies & Distributors,Aug-19,AA
